Kepler ID,KOI Name,Discovery Quarter,Kepler Disposition,RA (J2000),Dec (J2000),Period,Transit Depth,Duration,Semi-major Axis,Eccentricity,r/R,a/R,Planet Radius,Teq,Teff,log(g),Stellar Radius,Stellar Mass,KOI count,Binary Discrimination
5972334,K00191.03,1,CANDIDATE,19 41 08.935,+41 13 19.05,0.71,194,1.45,0.02,0,0.01,3.4,1.24,1922,5696,4.52,0.88,0.93,4,1.16
5972334,K00191.04,1,CANDIDATE,19 41 08.935,+41 13 19.05,38.65,659,5.33,0.22,0,0.02,48.9,2.3,504,5696,4.52,0.88,0.93,4,0.14
7950644,K00192.01,1,CANDIDATE,19 13 01.099,+43 42 17.52,10.29,9708,4.27,0.1,0,0.09,20.1,10.1,898,6195,4.46,1.03,1.1,1,3.57
10799735,K00193.01,1,CANDIDATE,19 31 30.278,+48 11 43.11,37.59,19652,4.34,0.23,0,0.13,71.8,14,567,6134,4.48,0.99,1.08,1,2.91
11502867,K00195.01,1,CANDIDATE,19 17 44.311,+49 28 24.24,3.22,14393,2.12,0.04,0,0.12,10.63,11.7,1215,5866,4.5,0.93,0.98,1,1.33
9410930,K00196.01,1,CANDIDATE,19 38 03.179,+45 58 53.90,1.86,10696,2.34,0.03,0,0.1,5.99,9.4,1401,5731,4.51,0.89,0.94,1,3.68
2987027,K00197.01,1,CANDIDATE,19 23 19.951,+38 11 03.66,17.28,10470,3.93,0.12,0,0.09,36.6,7.3,556,5036,4.57,0.74,0.74,1,2.31
10019708,K00199.01,1,CANDIDATE,19 40 06.160,+46 57 21.60,3.27,10128,3.44,0.05,0,0.09,7.95,11,1391,6409,4.43,1.09,1.16,2,2.49
6046540,K00200.01,1,CANDIDATE,19 32 22.207,+41 21 19.86,7.34,8314,2.97,0.07,0,0.09,17.9,8.6,922,5945,4.52,0.91,1.02,1,1.21
6849046,K00201.01,1,CANDIDATE,19 08 31.340,+42 21 00.54,4.23,7615,2.81,0.05,0,0.08,12.4,10,1157,5541,4.32,1.17,1.05,1,2.17
7877496,K00202.01,1,CANDIDATE,19 04 26.477,+43 40 51.46,1.72,9994,2.05,0.03,0,0.1,5.22,11.2,1608,6119,4.44,1.03,1.06,1,4.39
10619192,K00203.01,1,CANDIDATE,19 53 34.863,+47 48 54.04,1.49,20649,2.27,0.03,0,0.13,5.67,14.82,1621,5787,4.45,1.05,1.12,1,3.31
9305831,K00204.01,1,CANDIDATE,20 00 24.565,+45 45 43.70,3.25,6855,3.03,0.04,0,0.08,8.5,7.1,1118,5442,4.48,0.87,0.84,1,0.51
7046804,K00205.01,1,CANDIDATE,19 41 59.202,+42 32 16.41,11.72,9698,2.94,0.09,0,0.09,29.3,7.7,660,5209,4.57,0.77,0.79,1,0.81
5728139,K00206.01,1,CANDIDATE,19 50 22.478,+40 58 38.16,5.33,4728,6.41,0.06,0,0.07,5.98,8.1,1164,6045,4.33,1.14,1.02,1,3.25
3762468,K00208.01,1,CANDIDATE,19 41 13.806,+38 52 53.91,3,9116,4.2,0.04,0,0.1,3.81,11.3,1346,6215,4.47,1.01,1.1,1,12.42
10723750,K00209.01,1,CANDIDATE,19 15 10.327,+48 02 24.83,50.79,5723,10.95,0.28,0,0.07,35.12,8.75,568,6438,4.4,1.14,1.18,2,2.68
10723750,K00209.02,1,CANDIDATE,19 15 10.327,+48 02 24.83,18.8,2403,7.24,0.15,0,0.05,18.1,5.74,792,6438,4.4,1.14,1.18,2,1.83
10656508,K00211.01,1,CANDIDATE,19 11 52.873,+47 58 19.56,124,7828,4.84,0.51,0,0.08,211.49,9.6,410,6298,4.4,1.1,1.12,1,0.29
6300348,K00212.01,1,CANDIDATE,19 44 33.552,+41 36 11.45,5.7,4884,3.58,0.06,0,0.06,12.9,6.4,977,5843,4.54,0.92,1.07,1,0.48
11046458,K00214.01,1,CANDIDATE,19 54 29.971,+48 34 38.82,3.31,5350,1.23,0.04,0,0.07,17.3,7.1,1143,5478,4.44,0.92,0.84,1,3.94
6152974,K00216.01,1,CANDIDATE,19 56 51.160,+41 25 29.39,20.17,5243,3.28,0.13,0,0.07,38.4,6.1,558,5181,4.53,0.79,0.77,2,0.28
6152974,K00216.02,1,CANDIDATE,19 56 51.160,+41 25 29.39,7.52,278,2.93,0.07,0,0.02,19.9,1.3,775,5181,4.53,0.79,0.77,2,3.59
9595827,K00217.01,1,CANDIDATE,19 39 27.722,+46 17 09.06,3.91,21448,2.84,0.05,0,0.13,11.9,11.7,1028,5595,4.58,0.82,0.92,1,7.8
6305192,K00219.01,1,CANDIDATE,19 48 51.379,+41 39 50.54,8.03,3125,5.74,0.08,0,0.06,7.72,5,811,5596,4.57,0.82,0.92,1,3.01
7132798,K00220.01,1,CANDIDATE,19 43 47.139,+42 39 32.11,2.42,1869,2.63,0.03,0,0.04,6.16,3.62,1201,5570,4.58,0.81,0.92,2,3.49
7132798,K00220.02,1,CANDIDATE,19 43 47.139,+42 39 32.11,4.13,110,3.03,0.05,0,0.01,8.8,0.87,1000,5570,4.58,0.81,0.92,2,1.58
3937519,K00221.01,1,CANDIDATE,19 03 43.367,+39 05 53.31,3.41,3894,2.64,0.04,0,0.06,9.36,4.8,1011,5379,4.61,0.76,0.87,2,0.19
3937519,K00221.02,1,CANDIDATE,19 03 43.367,+39 05 53.31,5.9,96,3.37,0.06,0,0.01,13.48,0.74,839,5379,4.61,0.76,0.87,2,0.19
4249725,K00222.01,1,CANDIDATE,19 11 33.992,+39 20 20.87,6.31,1258,2.82,0.06,0,0.04,12.8,2.26,639,4533,4.71,0.59,0.65,2,3.37
4249725,K00222.02,1,CANDIDATE,19 11 33.992,+39 20 20.87,12.79,839,3.5,0.09,0,0.03,20.5,1.85,504,4533,4.71,0.59,0.65,2,0.76
4545187,K00223.01,1,CANDIDATE,19 04 38.892,+39 40 40.80,3.18,1163,1.52,0.04,0,0.04,10.8,2.84,1025,5350,4.62,0.75,0.86,2,2
4545187,K00223.02,1,CANDIDATE,19 04 38.892,+39 40 40.80,41.01,1015,4.02,0.22,0,0.03,60,2.56,436,5350,4.62,0.75,0.86,2,3.57
5801571,K00225.01,1,CANDIDATE,19 39 39.192,+41 04 28.96,0.84,2543,1.71,0.02,0,0.43,1.94,50,2144,6293,4.43,1.07,1.14,1,11.07
5959753,K00226.01,1,CANDIDATE,19 26 33.816,+41 14 27.74,8.31,825,3.25,0.08,0,0.03,13,2.33,721,5240,4.63,0.73,0.83,1,5.6
6185476,K00227.01,1,CANDIDATE,18 57 24.485,+41 31 09.12,17.66,1887,3.33,0.12,0,0.04,31,2.94,473,4633,4.68,0.63,0.7,1,10.59
4833421,K00232.01,1,CANDIDATE,19 24 26.850,+39 56 56.79,12.47,2211,5.05,0.11,0,0.04,17.5,4.7,807,6102,4.49,0.97,1.07,5,5.19
4833421,K00232.02,1,CANDIDATE,19 24 26.850,+39 56 56.79,5.77,375,3.87,0.06,0,0.02,10.5,1.92,1048,6102,4.49,0.97,1.07,5,2.67
4833421,K00232.03,1,CANDIDATE,19 24 26.850,+39 56 56.79,21.59,305,4.76,0.16,0,0.02,25.2,1.82,674,6102,4.49,0.97,1.07,5,0.21
4833421,K00232.04,1,CANDIDATE,19 24 26.850,+39 56 56.79,37.99,340,6.79,0.23,0,0.02,36.7,1.85,558,6102,4.49,0.97,1.07,5,0.9
4833421,K00232.05,1,CANDIDATE,19 24 26.850,+39 56 56.79,56.26,326,8.14,0.29,0,0.02,47.7,1.79,489,6102,4.49,0.97,1.07,5,3.05
8491277,K00234.01,1,CANDIDATE,19 21 25.957,+44 31 07.50,9.61,786,4.56,0.09,0,0.03,16.5,3,923,5945,4.36,1.09,0.98,1,4.71
8107225,K00235.01,1,CANDIDATE,19 40 26.389,+43 54 54.76,5.63,688,2.18,0.06,0,0.03,16.5,1.91,788,5126,4.64,0.7,0.8,1,0.32
8041216,K00237.01,1,CANDIDATE,19 43 48.325,+43 51 07.38,8.51,625,3.51,0.08,0,0.03,13.5,2.4,851,5829,4.53,0.89,0.98,1,0.1
7219825,K00238.01,1,CANDIDATE,19 47 59.670,+42 46 55.06,17.23,509,4.51,0.14,0,0.02,23,2.5,770,6274,4.44,1.05,1.13,2,0.73
7219825,K00238.02,1,CANDIDATE,19 47 59.670,+42 46 55.06,26.69,147,4.18,0.18,0,0.01,30,1.41,666,6274,4.44,1.05,1.13,2,1.97
6383785,K00239.01,1,CANDIDATE,19 48 48.369,+41 43 48.75,5.64,1287,2.94,0.06,0,0.04,10.4,4,1094,6215,4.47,1.02,1.11,2,2.16
6383785,K00239.02,1,CANDIDATE,19 48 48.369,+41 43 48.75,3.62,145,2.44,0.05,0,0.01,7.7,1.41,1263,6215,4.47,1.02,1.11,2,1.76
8026752,K00240.01,1,CANDIDATE,19 24 19.233,+43 51 36.72,4.29,1333,4.65,0.05,0,0.04,4.48,4.2,1202,6215,4.47,1.02,1.11,1,0.54
11288051,K00241.01,1,CANDIDATE,19 07 00.666,+49 03 53.68,13.82,785,3.61,0.11,0,0.03,21.5,2.23,616,5288,4.62,0.74,0.84,3,1.13
11288051,K00241.02,1,CANDIDATE,19 07 00.666,+49 03 53.68,30.95,292,4.44,0.18,0,0.02,37,1.37,470,5288,4.62,0.74,0.84,3,2.73
11288051,K00241.03,1,CANDIDATE,19 07 00.666,+49 03 53.68,3.41,142,2.34,0.04,0,0.01,8.5,0.93,979,5288,4.62,0.74,0.84,3,0.16
3642741,K00242.01,1,CANDIDATE,19 22 32.761,+38 42 27.60,7.26,3646,5.73,0.07,0,0.05,10.15,5.1,857,5545,4.51,0.86,0.88,1,0.07
4349452,K00244.01,1,CANDIDATE,19 06 33.215,+39 29 16.37,12.72,1172,2.83,0.11,0,0.04,19.9,6.51,1033,6103,4.07,1.66,1.19,2,9.10E-004
4349452,K00244.02,1,CANDIDATE,19 06 33.215,+39 29 16.37,6.24,398,3.55,0.07,0,0.02,12.37,3.4,1313,6103,4.07,1.66,1.19,2,4.51
8478994,K00245.01,1,CANDIDATE,18 56 14.290,+44 31 05.57,39.79,609,4.64,0.21,0,0.03,42.4,2,436,5288,4.59,0.73,0.75,4,0.12
8478994,K00245.02,1,CANDIDATE,18 56 14.290,+44 31 05.57,21.3,90,3.85,0.14,0,0.01,27.9,0.75,538,5288,4.59,0.73,0.75,4,0.12
8478994,K00245.03,1,CANDIDATE,18 56 14.290,+44 31 05.57,13.37,17,3.04,0.1,0,0,20.5,0.34,629,5288,4.59,0.73,0.75,4,0.98
11295426,K00246.01,1,CANDIDATE,19 24 07.756,+49 02 24.98,5.4,333,3.56,0.06,0,0.02,7.18,2.53,1143,5793,4.28,1.24,1.08,2,2.00E-005
11295426,K00246.02,1,CANDIDATE,19 24 07.756,+49 02 24.98,9.6,55,2.94,0.09,0,0.01,10.55,1.11,944,5793,4.28,1.24,1.08,2,3.00E-004
11852982,K00247.01,1,CANDIDATE,18 59 59.663,+50 08 48.44,13.82,1002,2.37,0.09,0,0.04,22.7,1.94,413,3954,4.75,0.51,0.53,1,0.45
5364071,K00248.01,1,CANDIDATE,19 29 10.701,+40 35 30.44,7.2,1799,2.98,0.06,0,0.05,9.8,2.71,531,4069,4.74,0.53,0.55,4,1.35
5364071,K00248.02,1,CANDIDATE,19 29 10.701,+40 35 30.44,10.91,1377,2.86,0.08,0,0.04,12.9,2.54,463,4069,4.74,0.53,0.55,4,3.18
5364071,K00248.03,1,CANDIDATE,19 29 10.701,+40 35 30.44,2.58,794,1.87,0.03,0,0.03,4.9,1.84,751,4069,4.74,0.53,0.55,4,1.11
5364071,K00248.04,1,CANDIDATE,19 29 10.701,+40 35 30.44,18.6,759,2.89,0.11,0,0.04,18.4,1.97,387,4069,4.74,0.53,0.55,4,0.99
9390653,K00249.01,1,CANDIDATE,18 59 41.243,+45 58 20.64,9.55,1666,1.61,0.07,0,0.04,47.1,1.94,445,3804,4.76,0.49,0.51,1,2.65
9757613,K00250.01,1,CANDIDATE,18 59 45.835,+46 33 59.54,12.28,2864,2.86,0.09,0,0.05,30.7,3.08,501,4486,4.72,0.58,0.63,4,0.63
9757613,K00250.02,1,CANDIDATE,18 59 45.835,+46 33 59.54,17.25,1936,2.19,0.11,0,0.05,38.5,2.94,449,4486,4.72,0.58,0.63,4,1.77
9757613,K00250.03,1,CANDIDATE,18 59 45.835,+46 33 59.54,3.54,410,2.05,0.04,0,0.02,13.4,1.13,761,4486,4.72,0.58,0.63,4,2.19
9757613,K00250.04,1,CANDIDATE,18 59 45.835,+46 33 59.54,46.83,1597,2.36,0.22,0,0.05,75,2.98,322,4486,4.72,0.58,0.63,4,1.81
10489206,K00251.01,1,CANDIDATE,19 53 01.948,+47 36 17.78,4.16,2261,1.85,0.04,0,0.05,13.7,2.59,625,3996,4.74,0.52,0.54,2,2.52
10489206,K00251.02,1,CANDIDATE,19 53 01.948,+47 36 17.78,5.77,228,1.99,0.05,0,0.02,17.1,0.82,560,3996,4.74,0.52,0.54,2,0.73
11187837,K00252.01,1,CANDIDATE,19 21 36.357,+48 49 21.32,17.6,2218,3.68,0.11,0,0.04,32,3.16,414,3905,4.61,0.65,0.63,1,1.33
11752906,K00253.01,1,CANDIDATE,19 02 17.842,+49 57 44.17,6.38,1720,1.79,0.06,0,0.04,20.3,2.34,550,4047,4.74,0.52,0.55,2,1.15
11752906,K00253.02,1,CANDIDATE,19 02 17.842,+49 57 44.17,20.62,491,3.21,0.12,0,0.02,44,1.18,372,4047,4.74,0.52,0.55,2,1.03
5794240,K00254.01,1,CANDIDATE,19 31 29.495,+41 03 51.37,2.46,37408,1.72,0.03,0,0.17,12.75,9.85,774,4098,4.73,0.53,0.56,1,3.84
7021681,K00255.01,1,CANDIDATE,19 11 25.950,+42 32 33.46,27.52,2423,4.16,0.15,0,0.05,44,2.63,339,4057,4.74,0.52,0.55,2,0.06
7021681,K00255.02,1,CANDIDATE,19 11 25.950,+42 32 33.46,13.6,229,2.63,0.09,0,0.01,35,0.8,429,,,0.52,,2,0.94
11548140,K00256.01,1,CANDIDATE,19 00 44.429,+49 33 55.33,1.38,26406,1.85,0.02,0,0.44,4.47,24,851,3789,4.76,0.49,0.51,1,11.32
5514383,K00257.01,1,CANDIDATE,18 58 32.446,+40 43 11.39,6.88,504,2.08,0.08,0,0.02,25.8,2.61,1068,6145,4.38,1.16,1.18,1,0.09
8292840,K00260.01,1,CANDIDATE,19 17 23.357,+44 12 30.64,10.5,114,5.03,0.1,0,0.01,8.36,1.66,980,6164,4.28,1.26,1.11,3,0.12
8292840,K00260.02,1,CANDIDATE,19 17 23.357,+44 12 30.64,100.28,362,11.54,0.44,0,0.02,37.66,2.89,461,6164,4.28,1.26,1.11,3,2.9
8292840,K00260.03,1,CANDIDATE,19 17 23.357,+44 12 30.64,21.87,123,5.77,0.16,0,0.01,13.64,1.79,765,6164,4.28,1.26,1.11,3,2.88
5383248,K00261.01,1,CANDIDATE,19 48 16.707,+40 31 30.47,16.24,652,3.86,0.13,0,0.02,29,2.65,716,5692,4.42,1.02,1,1,0
11807274,K00262.01,1,CANDIDATE,19 12 24.207,+50 02 01.38,7.81,100,4.24,0.08,0,0.01,6.66,2.2,1278,6058,3.98,1.88,1.22,2,3.35
11807274,K00262.02,1,CANDIDATE,19 12 24.207,+50 02 01.38,9.38,124,2.6,0.09,0,0.01,7.52,2.79,1200,6058,3.98,1.88,1.22,2,0.1
10514430,K00263.01,1,CANDIDATE,18 45 05.713,+47 46 27.84,20.72,150,4.23,0.15,0,0.01,18.3,2.02,792,5820,4.15,1.41,1.01,1,1.95
12024120,K00265.01,1,CANDIDATE,19 48 04.519,+50 24 32.33,3.57,96,3.43,0.05,0,0.01,4.81,1.29,1320,6040,4.36,1.18,1.16,1,0.26
7375348,K00266.01,1,CANDIDATE,19 41 37.038,+42 58 53.12,25.31,157,5.65,0.17,0,0.01,18.3,1.53,661,5981,4.39,1.07,1.03,1,
3425851,K00268.01,1,CANDIDATE,19 02 54.910,+38 30 25.10,110.38,496,12.25,0.41,0,0.02,70.2,1.73,295,4808,4.51,0.79,0.73,1,1.96
7670943,K00269.01,1,CANDIDATE,19 09 22.976,+43 22 42.21,18.01,112,6.53,0.15,0,0.01,12.73,1.47,826,6364,4.33,1.26,1.24,1,3.95
6528464,K00270.01,1,CANDIDATE,19 34 55.877,+41 54 02.98,12.58,125,6.45,0.1,0,0.01,9.48,1.8,919,5552,4.08,1.46,0.95,2,12.75
6528464,K00270.02,1,CANDIDATE,19 34 55.877,+41 54 02.98,33.67,171,8.66,0.2,0,0.01,18.27,2.13,661,5552,4.08,1.46,0.95,2,2.41
9451706,K00271.01,1,CANDIDATE,19 00 45.600,+46 01 40.66,48.63,344,7.04,0.28,0,0.02,40.4,2.51,578,6169,4.33,1.27,1.27,3,0.86
9451706,K00271.02,1,CANDIDATE,19 00 45.600,+46 01 40.66,29.39,317,6.9,0.2,0,0.02,28.9,2.33,683,6169,4.33,1.27,1.27,3,3.7
9451706,K00271.03,1,CANDIDATE,19 00 45.600,+46 01 40.66,14.44,97,3.43,0.13,0,0.01,18,1.41,865,6169,4.33,1.27,1.27,3,0.98
3102384,K00273.01,1,CANDIDATE,19 09 54.844,+38 13 43.82,10.57,298,1.74,0.1,0,0.02,47,1.82,844,5783,4.43,1.07,1.12,1,0.43
8077137,K00274.01,1,CANDIDATE,18 49 58.132,+43 58 48.75,15.09,50,4.14,0.13,0,0.01,25.3,1.13,940,6090,4.13,1.55,1.2,2,2.76
8077137,K00274.02,1,CANDIDATE,18 49 58.132,+43 58 48.75,22.8,52,5.09,0.17,0,0.01,33,1.13,820,6090,4.13,1.55,1.2,2,3.04
10586004,K00275.01,1,CANDIDATE,19 01 14.700,+47 50 54.83,15.79,213,7.18,0.13,0,0.01,17.03,1.96,827,5795,4.24,1.36,1.19,2,3.49
10586004,K00275.02,1,CANDIDATE,19 01 14.700,+47 50 54.83,82.2,208,9.94,0.39,0,0.01,51.1,2.04,476,5795,4.24,1.36,1.19,2,2.89
11133306,K00276.01,1,CANDIDATE,19 18 39.456,+48 42 22.36,41.75,434,4.68,0.24,0,0.02,49,2.5,592,6194,4.36,1.14,1.08,1,1.32
11401755,K00277.01,1,CANDIDATE,19 25 00.044,+49 13 54.60,16.23,415,8.71,0.13,0,0.02,11.24,3.44,930,5973,4.06,1.61,1.09,2,0.03
11401755,K00277.02,1,CANDIDATE,19 25 00.044,+49 13 54.60,13.85,46,6.14,0.12,0,0.01,10.11,1.21,981,5973,4.06,1.61,1.09,2,0.72
12314973,K00279.01,1,CANDIDATE,19 41 56.763,+51 00 48.60,28.45,1414,8.14,0.19,0,0.04,23.8,5,737,6418,4.28,1.31,1.18,3,6.46
12314973,K00279.02,1,CANDIDATE,19 41 56.763,+51 00 48.60,15.41,244,6.63,0.13,0,0.02,12.8,2.22,905,6418,4.28,1.31,1.18,3,2.61
12314973,K00279.03,1,CANDIDATE,19 41 56.763,+51 00 48.60,7.51,35.6,4.15,0.08,0,0.01,14,0.78,1150,,,1.31,,3,0.12
4141376,K00280.01,1,CANDIDATE,19 06 45.469,+39 12 42.88,11.87,347,2.49,0.1,0,0.02,18.8,2.53,899,5975,4.28,1.17,0.96,1,0.04
4143755,K00281.01,1,CANDIDATE,19 10 37.200,+39 14 39.44,19.56,295,8.19,0.15,0,0.02,13.27,3.9,995,6090,3.89,2.1,1.24,1,0.39
5088536,K00282.01,1,CANDIDATE,19 13 48.157,+40 14 43.18,27.51,642,5.85,0.18,0,0.02,35.7,2.81,651,5873,4.33,1.11,0.97,3,0.32
5088536,K00282.02,1,CANDIDATE,19 13 48.157,+40 14 43.18,8.46,81,3.33,0.08,0,0.01,16.3,1.03,966,5873,4.33,1.11,0.97,3,2.43
5088536,K00282.03,1,CANDIDATE,19 13 48.157,+40 14 43.18,87.52,81,5.67,0.38,0,0.01,77.2,1.09,443,5873,4.33,1.11,0.97,3,4.23
5695396,K00283.01,1,CANDIDATE,19 14 07.398,+40 56 32.28,16.09,445,2.93,0.13,0,0.02,28,2.41,719,5687,4.42,1.03,1.02,2,0.01
5695396,K00283.02,1,CANDIDATE,19 14 07.398,+40 56 32.28,25.52,68,5.02,0.17,0,0.01,38,0.84,617,5687,4.42,1.03,1.02,2,4.55
6021275,K00284.01,1,CANDIDATE,18 52 56.594,+41 20 34.94,18.01,166,2.93,0.13,0,0.01,27.7,1.49,725,5925,4.4,1.03,0.98,4,1.31
6021275,K00284.02,1,CANDIDATE,18 52 56.594,+41 20 34.94,6.41,122,3.49,0.07,0,0.01,13.9,1.14,1025,5925,4.4,1.03,0.98,4,7.82
6021275,K00284.03,1,CANDIDATE,18 52 56.594,+41 20 34.94,6.18,108,3.25,0.07,0,0.01,13.6,1.09,1033,5925,4.4,1.03,0.98,4,6.75
6021275,K00284.04,1,CANDIDATE,18 52 56.594,+41 20 34.94,110.29,107,4.75,0.47,0,0.01,179,1.5,486,,,1.49,,4,0.6
6196457,K00285.01,1,CANDIDATE,19 16 20.654,+41 33 46.65,13.75,424,6.17,0.12,0,0.02,10.62,3.51,934,5883,4.14,1.53,1.17,3,0.7
6196457,K00285.02,1,CANDIDATE,19 16 20.654,+41 33 46.65,26.72,249,8.69,0.18,0,0.02,16.55,2.6,748,5883,4.14,1.53,1.17,3,2.71
6196457,K00285.03,1,CANDIDATE,19 16 20.654,+41 33 46.65,49.36,129,11.37,0.28,0,0.01,24.91,1.84,608,5883,4.14,1.53,1.17,3,3.05
9592705,K00288.01,1,CANDIDATE,19 34 51.951,+46 13 35.95,10.28,219,6.46,0.1,0,0.02,8.46,3.12,1163,6088,4.01,1.95,1.41,1,1.06
10386922,K00289.01,1,CANDIDATE,18 51 46.956,+47 34 29.66,27,491,7.82,0.17,0,0.02,26.54,2.08,604,5812,4.46,0.95,0.94,2,0.95
10386922,K00289.02,1,CANDIDATE,18 51 46.956,+47 34 29.66,296.64,2762,16.43,0.85,0,0.05,132.39,5.04,270,5812,4.46,0.95,0.94,2,2.69
10933561,K00291.01,1,CANDIDATE,19 49 06.716,+48 19 13.20,31.52,359,7.73,0.2,0,0.02,22.3,2.73,644,5600,4.19,1.34,1.02,2,2.95
10933561,K00291.02,1,CANDIDATE,19 49 06.716,+48 19 13.20,8.13,152,2.42,0.08,0,0.02,9.05,2.14,1011,5600,4.19,1.34,1.02,2,1.75
11075737,K00292.01,1,CANDIDATE,19 09 18.391,+48 40 24.35,2.59,227,2.37,0.04,0,0.02,5.2,1.64,1329,5780,4.43,0.98,0.94,1,0.04
11259686,K00294.01,1,CANDIDATE,19 53 04.548,+48 55 00.26,34.44,425,6.01,0.21,0,0.02,27.2,2.3,592,6125,4.45,1.02,1.06,1,1.33
11547513,K00295.01,1,CANDIDATE,18 58 57.371,+49 35 54.24,5.32,298,3.13,0.06,0,0.02,6.61,2.26,1088,5936,4.41,1.04,1.01,2,4.82
11547513,K00295.02,1,CANDIDATE,18 58 57.371,+49 35 54.24,10.11,112,2.44,0.09,0,0.01,10.13,1.63,878,5936,4.41,1.04,1.01,2,0.55
11802615,K00296.01,1,CANDIDATE,19 00 10.005,+50 04 31.36,28.86,425,5.36,0.19,0,0.02,29.7,2.4,644,6089,4.39,1.07,1.04,1,0.07
11905011,K00297.01,1,CANDIDATE,19 04 59.326,+50 14 32.67,5.65,133,3.05,0.07,0,0.01,8.5,1.65,1230,6282,4.28,1.28,1.13,1,1.19
12785320,K00298.01,1,CANDIDATE,19 21 58.623,+52 03 19.87,19.96,244,3.24,0.14,0,0.01,47.53,1.25,610,5445,4.48,0.88,0.84,2,0.51
12785320,K00298.02,1,CANDIDATE,19 21 58.623,+52 03 19.87,57.38,239,4.59,0.28,0,0.01,96.1,1.24,429,5445,4.48,0.88,0.84,2,0.47
2692377,K00299.01,1,CANDIDATE,19 02 38.796,+37 57 52.20,1.54,297,1.94,0.03,0,0.02,5.1,1.98,1597,5538,4.34,1.11,0.99,1,0.01
3642289,K00301.01,1,CANDIDATE,19 21 58.828,+38 47 43.72,6,193,3.94,0.07,0,0.01,10,1.73,1177,6337,4.33,1.21,1.14,2,3.38
3642289,K00301.02,1,CANDIDATE,19 21 58.828,+38 47 43.72,11.45,88,5.16,0.1,0,0.01,15.4,1.16,952,6337,4.33,1.21,1.14,2,0.36
3662838,K00302.01,1,CANDIDATE,19 42 26.111,+38 44 08.67,24.85,746,9.29,0.19,0,0.03,13.01,5,908,6954,4.16,1.64,1.41,2,1.98
5966322,K00303.01,1,CANDIDATE,19 34 42.078,+41 17 43.30,60.93,750,6.6,0.29,0,0.03,46,3.12,462,5598,4.37,1.03,0.91,1,1.18
6029239,K00304.01,1,CANDIDATE,19 08 21.592,+41 22 25.96,8.51,590,2.27,0.09,0,0.03,16.3,5.1,1260,6150,3.98,1.85,1.19,2,0.79
6029239,K00304.02,1,CANDIDATE,19 08 21.592,+41 22 25.96,5.52,36,2.9,0.07,0,0.01,12.2,1.16,1449,6150,3.98,1.85,1.19,2,0.54
6063220,K00305.01,1,CANDIDATE,19 49 24.961,+41 18 00.18,4.6,439,2.4,0.05,0,0.02,12.3,1.57,807,4782,4.61,0.73,0.79,1,9.80E-004
6071903,K00306.01,1,CANDIDATE,19 57 16.692,+41 23 04.70,24.31,681,2.62,0.16,0,0.02,64,2.29,555,5407,4.53,0.87,0.94,1,1.82
6289257,K00307.01,1,CANDIDATE,19 32 43.279,+41 37 03.94,19.67,213,3.69,0.15,0,0.02,22.6,1.8,731,6141,4.42,1.09,1.14,2,1.06
6289257,K00307.02,1,CANDIDATE,19 32 43.279,+41 37 03.94,5.21,99,3.26,0.06,0,0.01,9.3,1.15,1143,6141,4.42,1.09,1.14,2,2.33
6291837,K00308.01,1,CANDIDATE,19 35 43.132,+41 36 10.34,35.6,659,6.02,0.23,0,0.02,42,3.15,643,6323,4.37,1.21,1.23,1,1.69
7050989,K00312.01,1,CANDIDATE,19 45 52.156,+42 35 55.63,11.58,217,2.86,0.11,0,0.01,22.5,1.91,914,6158,4.35,1.21,1.2,2,2.39
7050989,K00312.02,1,CANDIDATE,19 45 52.156,+42 35 55.63,16.4,213,3.64,0.13,0,0.01,28,1.84,817,6158,4.35,1.21,1.2,2,1.65
7419318,K00313.01,1,CANDIDATE,18 48 32.527,+43 02 20.76,18.74,560,3.1,0.13,0,0.02,33,2.21,597,5348,4.53,0.86,0.91,2,1.46
7419318,K00313.02,1,CANDIDATE,18 48 32.527,+43 02 20.76,8.44,357,3.22,0.08,0,0.02,19.2,1.61,778,5348,4.53,0.86,0.91,2,5.2
7603200,K00314.01,1,CANDIDATE,19 21 31.560,+43 17 34.76,13.78,761,2.43,0.09,0,0.03,28.2,1.94,446,3900,4.59,0.61,0.53,3,0.25
7603200,K00314.02,1,CANDIDATE,19 21 31.560,+43 17 34.76,23.09,619,2,0.13,0,0.03,40,2.06,376,3900,4.59,0.61,0.53,3,1.32
7603200,K00314.03,1,CANDIDATE,19 21 31.560,+43 17 34.76,10.31,124,2.06,0.08,0,0.01,23.2,0.79,491,3900,4.59,0.61,0.53,3,3.82
7700622,K00315.01,1,CANDIDATE,19 49 05.251,+43 19 59.91,35.59,954,4.1,0.19,0,0.03,50,2.14,392,4789,4.66,0.65,0.7,1,2.03
8008067,K00316.01,1,CANDIDATE,18 49 34.065,+43 53 21.66,16,508,5.05,0.13,0,0.02,24.34,2.63,758,5622,4.33,1.18,1.08,3,0.88
8008067,K00316.02,1,CANDIDATE,18 49 34.065,+43 53 21.66,157.07,507,8.23,0.59,0,0.02,112.68,2.8,351,5622,4.33,1.18,1.08,3,1.22
8008067,K00316.03,1,CANDIDATE,18 49 34.065,+43 53 21.66,7.31,218,1.56,0.08,0,0.02,14.57,2.15,976,5622,4.33,1.18,1.08,3,0.64
